scenario,index,real,imaginary,modulus
hybrid_nkpc,1,0.544377928029,0.174293517989,0.571599124333
hybrid_nkpc,2,0.544377928029,-0.174293517989,0.571599124333
hybrid_nkpc,3,1.48350375951,0,1.48350375951
hybrid_nkpc,4,1.04540210736,0,1.04540210736
