scenario,index,real,imaginary,modulus
open_economy,1,0.636627730254,0,0.636627730254
open_economy,2,0.751738277033,0,0.751738277033
open_economy,3,1.37944919058,0,1.37944919058
open_economy,4,1.03121234799,0.0902388945551,1.03515311174
open_economy,5,1.03121234799,-0.0902388945551,1.03515311174
